symbol,entry_date,entry_price,base_pct,t_return,hold_return,alpha,trades
688273.SH,2024-12-05,24.98,30,242.57,35.63,206.95,36
688273.SH,2024-12-05,24.98,50,223.38,35.63,187.75,32
688273.SH,2024-12-05,24.98,70,192.45,35.63,156.82,26
688695.SH,2024-12-05,34.99,30,198.48,-25.92,224.4,50
688695.SH,2024-12-05,34.99,50,160.17,-25.92,186.09,42
688695.SH,2024-12-05,34.99,70,105.9,-25.92,131.83,30
603633.SH,2024-12-05,8.28,30,283.74,18.0,265.74,49
603633.SH,2024-12-05,8.28,50,273.91,18.0,255.91,46
603633.SH,2024-12-05,8.28,70,223.28,18.0,205.28,36
603162.SH,2024-12-05,9.36,30,112.0,23.18,88.82,26
603162.SH,2024-12-05,9.36,50,115.88,23.18,92.7,24
603162.SH,2024-12-05,9.36,70,121.05,23.18,97.87,22
301468.SZ,2024-12-05,23.38,30,230.37,121.56,108.82,35
301468.SZ,2024-12-05,23.38,50,244.48,121.56,122.92,33
301468.SZ,2024-12-05,23.38,70,228.58,121.56,107.02,25
301339.SZ,2024-12-05,14.65,30,198.96,-5.26,204.22,38
301339.SZ,2024-12-05,14.65,50,176.13,-5.26,181.39,34
301339.SZ,2024-12-05,14.65,70,133.21,-5.26,138.46,26
002044.SZ,2024-12-05,4.89,30,280.39,11.86,268.53,47
002044.SZ,2024-12-05,4.89,50,239.41,11.86,227.55,41
002044.SZ,2024-12-05,4.89,70,164.78,11.86,152.92,29
688373.SH,2024-12-05,6.38,30,172.46,-7.84,180.3,36
688373.SH,2024-12-05,6.38,50,153.43,-7.84,161.27,32
688373.SH,2024-12-05,6.38,70,135.05,-7.84,142.89,28
002715.SZ,2024-12-05,18.35,30,203.99,-7.36,211.34,44
002715.SZ,2024-12-05,18.35,50,185.77,-7.36,193.13,40
002715.SZ,2024-12-05,18.35,70,167.57,-7.36,174.93,36
600602.SH,2024-12-05,14.94,30,295.78,14.79,280.98,40
600602.SH,2024-12-05,14.94,50,234.08,14.79,219.29,32
600602.SH,2024-12-05,14.94,70,162.97,14.79,148.18,22
600153.SH,2024-12-05,9.3,30,213.4,1.61,211.79,38
600153.SH,2024-12-05,9.3,50,190.48,1.61,188.86,34
600153.SH,2024-12-05,9.3,70,156.89,1.61,155.28,28
300966.SZ,2024-12-05,18.56,30,220.06,3.93,216.13,42
300966.SZ,2024-12-05,18.56,50,188.56,3.93,184.62,36
300966.SZ,2024-12-05,18.56,70,127.4,3.93,123.47,24
300866.SZ,2024-12-05,81.58,30,276.99,32.94,244.05,42
300866.SZ,2024-12-05,81.58,50,222.71,32.94,189.77,34
300866.SZ,2024-12-05,81.58,70,173.71,32.94,140.77,25
600702.SH,2024-12-05,73.82,30,138.85,-22.38,161.23,40
600702.SH,2024-12-05,73.82,50,121.75,-22.38,144.12,36
600702.SH,2024-12-05,73.82,70,88.57,-22.38,110.94,28
600053.SH,2024-12-05,16.66,30,200.23,10.56,189.67,44
600053.SH,2024-12-05,16.66,50,201.92,10.56,191.36,42
600053.SH,2024-12-05,16.66,70,172.78,10.56,162.21,35
300022.SZ,2024-11-28,4.88,30,432.27,56.15,376.12,48
300022.SZ,2024-11-28,4.88,50,406.98,56.15,350.83,44
300022.SZ,2024-11-28,4.88,70,347.07,56.15,290.92,36
301515.SZ,2024-12-05,20.47,30,163.42,-5.28,168.69,36
301515.SZ,2024-12-05,20.47,50,163.38,-5.28,168.66,34
301515.SZ,2024-12-05,20.47,70,122.4,-5.28,127.68,26
300773.SZ,2024-12-05,19.86,30,279.25,7.65,271.6,46
300773.SZ,2024-12-05,19.86,50,269.97,7.65,262.32,44
300773.SZ,2024-12-05,19.86,70,179.46,7.65,171.8,30
600817.SH,2024-12-05,11.46,30,159.73,-7.42,167.15,32
600817.SH,2024-12-05,11.46,50,159.73,-7.42,167.15,32
600817.SH,2024-12-05,11.46,70,126.76,-7.42,134.17,26
300295.SZ,2024-12-05,21.5,30,112.47,-42.65,155.13,44
300295.SZ,2024-12-05,21.5,50,111.15,-42.65,153.8,43
300295.SZ,2024-12-05,21.5,70,96.36,-42.65,139.01,38
002139.SZ,2024-12-05,12.65,30,267.27,5.14,262.14,48
002139.SZ,2024-12-05,12.65,50,207.73,5.14,202.59,38
002139.SZ,2024-12-05,12.65,70,139.5,5.14,134.36,26
002668.SZ,2024-12-05,11.12,30,150.57,-4.68,155.25,34
002668.SZ,2024-12-05,11.12,50,131.42,-4.68,136.1,30
002668.SZ,2024-12-05,11.12,70,111.84,-4.68,116.52,24
600917.SH,2024-12-05,6.23,30,35.78,-12.68,48.46,12
600917.SH,2024-12-05,6.23,50,35.78,-12.68,48.46,12
600917.SH,2024-12-05,6.23,70,34.04,-12.68,46.72,10
300122.SZ,2024-12-05,28.82,30,70.3,-34.49,104.79,26
300122.SZ,2024-12-05,28.82,50,70.3,-34.49,104.79,26
300122.SZ,2024-12-05,28.82,70,70.3,-34.49,104.79,26
300673.SZ,2024-12-05,15.9,30,287.56,12.77,274.79,52
300673.SZ,2024-12-05,15.9,50,264.5,12.77,251.74,48
300673.SZ,2024-12-05,15.9,70,231.17,12.77,218.4,40
002039.SZ,2024-12-05,15.24,30,51.46,21.0,30.47,15
002039.SZ,2024-12-05,15.24,50,54.41,21.0,33.42,13
002039.SZ,2024-12-05,15.24,70,57.23,21.0,36.24,11
002768.SZ,2024-12-05,22.21,30,328.68,137.15,191.54,37
002768.SZ,2024-12-05,22.21,50,352.83,137.15,215.68,35
002768.SZ,2024-12-05,22.21,70,353.57,137.15,216.42,32
300395.SZ,2024-12-05,41.61,30,390.99,126.63,264.36,50
300395.SZ,2024-12-05,41.61,50,354.22,126.63,227.59,43
300395.SZ,2024-12-05,41.61,70,289.94,126.63,163.32,31
300933.SZ,2024-12-05,7.15,30,253.68,7.97,245.71,44
300933.SZ,2024-12-05,7.15,50,230.06,7.97,222.08,40
300933.SZ,2024-12-05,7.15,70,187.48,7.97,179.5,32
600106.SH,2024-12-05,7.18,30,149.38,-14.62,164.01,39
600106.SH,2024-12-05,7.18,50,133.43,-14.62,148.06,35
600106.SH,2024-12-05,7.18,70,100.79,-14.62,115.41,27
601360.SH,2024-12-05,13.09,30,190.88,-21.01,211.89,48
601360.SH,2024-12-05,13.09,50,180.17,-21.01,201.18,46
601360.SH,2024-12-05,13.09,70,150.87,-21.01,171.88,40
600657.SH,2024-12-05,4.91,30,157.93,-28.92,186.85,42
600657.SH,2024-12-05,4.91,50,147.79,-28.92,176.71,40
600657.SH,2024-12-05,4.91,70,110.38,-28.92,139.3,32
601686.SH,2024-12-05,5.4,30,131.36,16.85,114.51,29
601686.SH,2024-12-05,5.4,50,131.8,16.85,114.95,27
601686.SH,2024-12-05,5.4,70,133.54,16.85,116.68,25
002828.SZ,2024-11-28,9.24,30,234.14,12.23,221.91,45
002828.SZ,2024-11-28,9.24,50,236.7,12.23,224.47,43
002828.SZ,2024-11-28,9.24,70,196.06,12.23,183.83,34
000517.SZ,2024-12-05,2.56,30,137.3,-30.08,167.38,42
000517.SZ,2024-12-05,2.56,50,119.81,-30.08,149.89,38
000517.SZ,2024-12-05,2.56,70,96.54,-30.08,126.62,32
600006.SH,2024-12-05,7.57,30,199.78,-6.61,206.39,42
600006.SH,2024-12-05,7.57,50,196.54,-6.61,203.15,40
600006.SH,2024-12-05,7.57,70,165.63,-6.61,172.24,34
600757.SH,2024-12-05,8.13,30,153.18,9.47,143.71,30
600757.SH,2024-12-05,8.13,50,141.01,9.47,131.54,27
600757.SH,2024-12-05,8.13,70,118.69,9.47,109.22,23
300833.SZ,2024-12-05,43.75,30,95.26,-2.97,98.24,28
300833.SZ,2024-12-05,43.75,50,96.8,-2.97,99.78,26
300833.SZ,2024-12-05,43.75,70,90.31,-2.97,93.28,23
002928.SZ,2024-12-05,7.96,30,238.82,43.09,195.73,44
002928.SZ,2024-12-05,7.96,50,247.79,43.09,204.69,42
002928.SZ,2024-12-05,7.96,70,207.35,43.09,164.26,34
000417.SZ,2024-12-05,6.34,30,226.03,18.3,207.73,48
000417.SZ,2024-12-05,6.34,50,204.96,18.3,186.66,43
000417.SZ,2024-12-05,6.34,70,187.8,18.3,169.5,37
301211.SZ,2024-12-05,13.5,30,109.77,-8.0,117.77,24
301211.SZ,2024-12-05,13.5,50,109.77,-8.0,117.77,24
301211.SZ,2024-12-05,13.5,70,99.87,-8.0,107.87,22
300726.SZ,2024-12-05,31.9,30,310.69,23.82,286.87,53
300726.SZ,2024-12-05,31.9,50,277.41,23.82,253.59,46
300726.SZ,2024-12-05,31.9,70,222.94,23.82,199.11,36
300077.SZ,2024-12-05,31.98,30,120.14,-38.9,159.04,40
300077.SZ,2024-12-05,31.98,50,104.09,-38.9,142.99,36
300077.SZ,2024-12-05,31.98,70,62.95,-38.9,101.85,26
300591.SZ,2024-12-05,5.32,30,314.32,73.87,240.44,34
300591.SZ,2024-12-05,5.32,50,294.48,73.87,220.6,30
300591.SZ,2024-12-05,5.32,70,278.24,73.87,204.37,26
301311.SZ,2024-12-05,20.55,30,165.52,-13.77,179.29,38
301311.SZ,2024-12-05,20.55,50,136.88,-13.77,150.65,32
301311.SZ,2024-12-05,20.55,70,99.12,-13.77,112.89,24
300626.SZ,2024-12-05,11.34,30,221.22,4.85,216.37,47
300626.SZ,2024-12-05,11.34,50,213.77,4.85,208.92,44
300626.SZ,2024-12-05,11.34,70,156.14,4.85,151.29,32
300177.SZ,2024-12-05,13.4,30,175.8,-30.37,206.17,51
300177.SZ,2024-12-05,13.4,50,166.94,-30.37,197.31,49
300177.SZ,2024-12-05,13.4,70,125.73,-30.37,156.1,39
300491.SZ,2024-12-05,16.75,30,348.22,45.49,302.73,48
300491.SZ,2024-12-05,16.75,50,308.71,45.49,263.22,42
300491.SZ,2024-12-05,16.75,70,247.96,45.49,202.47,32
605567.SH,2024-12-05,9.28,30,240.23,14.87,225.36,42
605567.SH,2024-12-05,9.28,50,219.1,14.87,204.23,38
605567.SH,2024-12-05,9.28,70,173.1,14.87,158.23,30
605081.SH,2024-11-27,13.3,30,171.39,-17.67,189.05,46
605081.SH,2024-11-27,13.3,50,131.3,-17.67,148.97,38
605081.SH,2024-11-27,13.3,70,85.58,-17.67,103.24,27
002855.SZ,2024-12-05,23.29,30,101.41,-29.84,131.25,32
002855.SZ,2024-12-05,23.29,50,101.41,-29.84,131.25,32
002855.SZ,2024-12-05,23.29,70,84.3,-29.84,114.14,28
605336.SH,2024-12-05,12.03,30,331.79,17.71,314.08,44
605336.SH,2024-12-05,12.03,50,298.99,17.71,281.28,40
605336.SH,2024-12-05,12.03,70,243.19,17.71,225.48,32
002955.SZ,2024-11-29,25.6,30,197.01,8.75,188.26,43
002955.SZ,2024-11-29,25.6,50,198.38,8.75,189.63,41
002955.SZ,2024-11-29,25.6,70,148.0,8.75,139.25,30
688091.SH,2024-12-05,41.1,30,168.44,4.06,164.37,30
688091.SH,2024-12-05,41.1,50,146.34,4.06,142.28,26
688091.SH,2024-12-05,41.1,70,115.23,4.06,111.17,20
603037.SH,2024-11-28,10.46,30,278.72,24.67,254.05,44
603037.SH,2024-11-28,10.46,50,256.01,24.67,231.35,40
603037.SH,2024-11-28,10.46,70,186.11,24.67,161.45,28
603766.SH,2024-12-05,7.36,30,515.84,120.79,395.05,59
603766.SH,2024-12-05,7.36,50,491.74,120.79,370.95,53
603766.SH,2024-12-05,7.36,70,404.63,120.79,283.85,39
002640.SZ,2024-12-05,6.82,30,119.7,-37.54,157.24,42
002640.SZ,2024-12-05,6.82,50,104.5,-37.54,142.04,38
002640.SZ,2024-12-05,6.82,70,91.55,-37.54,129.08,34
688226.SH,2024-12-05,20.0,30,472.44,102.3,370.14,48
688226.SH,2024-12-05,20.0,50,401.97,102.3,299.67,40
688226.SH,2024-12-05,20.0,70,296.01,102.3,193.71,27
603280.SH,2024-12-05,22.81,30,367.86,65.32,302.54,48
603280.SH,2024-12-05,22.81,50,346.18,65.32,280.85,44
603280.SH,2024-12-05,22.81,70,301.23,65.32,235.91,36
688577.SH,2024-12-05,30.2,30,746.9,269.83,477.06,52
688577.SH,2024-12-05,30.2,50,775.66,269.83,505.82,48
688577.SH,2024-12-05,30.2,70,676.66,269.83,406.82,38
002111.SZ,2024-12-05,11.56,30,121.18,-17.99,139.17,32
002111.SZ,2024-12-05,11.56,50,109.04,-17.99,127.03,28
002111.SZ,2024-12-05,11.56,70,71.63,-17.99,89.63,20
688191.SH,2024-12-05,11.87,30,462.75,159.56,303.19,41
688191.SH,2024-12-05,11.87,50,492.95,159.56,333.39,39
688191.SH,2024-12-05,11.87,70,454.99,159.56,295.43,32
603137.SH,2024-12-05,11.67,30,169.08,15.77,153.32,28
603137.SH,2024-12-05,11.67,50,149.62,15.77,133.86,24
603137.SH,2024-12-05,11.67,70,129.94,15.77,114.18,20
603666.SH,2024-12-05,26.83,30,365.99,8.01,357.98,58
603666.SH,2024-12-05,26.83,50,344.14,8.01,336.13,54
603666.SH,2024-12-05,26.83,70,284.16,8.01,276.15,44
688326.SH,2024-12-05,87.8,30,212.85,10.62,202.24,39
688326.SH,2024-12-05,87.8,50,178.42,10.62,167.81,33
688326.SH,2024-12-05,87.8,70,109.52,10.62,98.91,21
603380.SH,2024-12-05,22.32,30,258.69,55.33,203.36,35
603380.SH,2024-12-05,22.32,50,223.28,55.33,167.95,29
603380.SH,2024-12-05,22.32,70,178.67,55.33,123.34,21
002011.SZ,2024-12-05,10.99,30,247.54,11.37,236.17,42
002011.SZ,2024-12-05,10.99,50,213.37,11.37,202.0,36
002011.SZ,2024-12-05,10.99,70,168.78,11.37,157.41,28
002623.SZ,2024-12-05,16.68,30,209.93,4.98,204.96,38
002623.SZ,2024-12-05,16.68,50,189.97,4.98,185.0,34
002623.SZ,2024-12-05,16.68,70,172.14,4.98,167.16,30
002172.SZ,2024-11-28,3.37,30,294.96,16.32,278.64,48
002172.SZ,2024-11-28,3.37,50,258.9,16.32,242.58,42
002172.SZ,2024-11-28,3.37,70,189.29,16.32,172.97,30
002494.SZ,2024-11-21,4.15,30,255.85,20.96,234.89,43
002494.SZ,2024-11-21,4.15,50,247.0,20.96,226.03,40
002494.SZ,2024-11-21,4.15,70,192.54,20.96,171.58,30
300738.SZ,2024-12-05,13.25,30,481.92,35.85,446.07,58
300738.SZ,2024-12-05,13.25,50,420.51,35.85,384.66,50
300738.SZ,2024-12-05,13.25,70,329.39,35.85,293.54,38
300069.SZ,2024-11-21,15.26,30,268.06,10.62,257.45,40
300069.SZ,2024-11-21,15.26,50,233.34,10.62,222.72,36
300069.SZ,2024-11-21,15.26,70,181.64,10.62,171.02,28
688345.SH,2024-12-05,21.77,30,193.79,40.06,153.74,28
688345.SH,2024-12-05,21.77,50,172.33,40.06,132.28,24
688345.SH,2024-12-05,21.77,70,153.96,40.06,113.9,20
002723.SZ,2024-12-05,7.9,30,242.18,19.62,222.55,51
002723.SZ,2024-12-05,7.9,50,200.94,19.62,181.32,43
002723.SZ,2024-12-05,7.9,70,152.55,19.62,132.93,31
002072.SZ,2024-12-05,5.3,30,225.13,30.0,195.13,42
002072.SZ,2024-12-05,5.3,50,213.74,30.0,183.74,36
002072.SZ,2024-12-05,5.3,70,162.56,30.0,132.56,26
300638.SZ,2024-12-05,16.95,30,468.13,58.11,410.02,50
300638.SZ,2024-12-05,16.95,50,392.07,58.11,333.96,42
300638.SZ,2024-12-05,16.95,70,309.49,58.11,251.38,32
300169.SZ,2024-12-05,10.25,30,132.64,-40.88,173.52,44
300169.SZ,2024-12-05,10.25,50,132.64,-40.88,173.52,44
300169.SZ,2024-12-05,10.25,70,108.5,-40.88,149.38,38
002594.SZ,2024-12-06,92.1,30,260.92,2.18,258.73,42
002594.SZ,2024-12-06,92.1,50,235.44,2.18,233.25,38
002594.SZ,2024-12-06,92.1,70,184.82,2.18,182.63,30
603605.SH,2024-12-06,90.24,30,114.2,-25.11,139.31,28
603605.SH,2024-12-06,90.24,50,103.28,-25.11,128.39,26
603605.SH,2024-12-06,90.24,70,71.94,-25.11,97.05,20
002836.SZ,2024-12-05,8.15,30,217.44,100.37,117.07,39
002836.SZ,2024-12-05,8.15,50,222.01,100.37,121.64,35
002836.SZ,2024-12-05,8.15,70,194.88,100.37,94.51,25
601698.SH,2024-12-05,22.57,30,183.2,8.68,174.52,47
601698.SH,2024-12-05,22.57,50,186.09,8.68,177.41,45
601698.SH,2024-12-05,22.57,70,180.32,8.68,171.64,41
000509.SZ,2024-12-05,3.97,30,186.34,-15.62,201.96,48
000509.SZ,2024-12-05,3.97,50,185.67,-15.62,201.28,46
000509.SZ,2024-12-05,3.97,70,140.53,-15.62,156.14,36
605255.SH,2024-10-30,12.24,30,533.93,1109.72,-575.79,35
605255.SH,2024-10-30,12.24,50,751.76,1109.72,-357.96,33
605255.SH,2024-10-30,12.24,70,941.54,1109.72,-168.19,27
600118.SH,2024-12-05,29.27,30,186.18,82.3,103.88,35
600118.SH,2024-12-05,29.27,50,203.28,82.3,120.97,33
600118.SH,2024-12-05,29.27,70,211.11,82.3,128.8,29
001289.SZ,2024-12-05,16.63,30,83.8,-9.44,93.24,21
001289.SZ,2024-12-05,16.63,50,81.09,-9.44,90.53,19
001289.SZ,2024-12-05,16.63,70,69.94,-9.44,79.38,16
600649.SH,2024-12-05,5.18,30,186.02,-17.18,203.2,46
600649.SH,2024-12-05,5.18,50,167.75,-17.18,184.93,42
600649.SH,2024-12-05,5.18,70,132.16,-17.18,149.35,34
601798.SH,2024-12-05,6.85,30,221.06,26.28,194.79,35
601798.SH,2024-12-05,6.85,50,210.64,26.28,184.36,32
601798.SH,2024-12-05,6.85,70,169.07,26.28,142.79,24
002936.SZ,2024-12-05,2.15,30,67.61,-10.23,77.84,22
002936.SZ,2024-12-05,2.15,50,65.85,-10.23,76.08,20
002936.SZ,2024-12-05,2.15,70,65.07,-10.23,75.3,18
000409.SZ,2024-12-05,10.4,30,228.71,2.69,226.02,42
000409.SZ,2024-12-05,10.4,50,209.61,2.69,206.92,38
000409.SZ,2024-12-05,10.4,70,167.51,2.69,164.82,30
600018.SH,2024-12-05,5.65,30,28.16,-2.83,30.99,10
600018.SH,2024-12-05,5.65,50,28.16,-2.83,30.99,10
600018.SH,2024-12-05,5.65,70,27.62,-2.83,30.45,8
603810.SH,2024-12-05,10.77,30,314.96,40.58,274.38,42
603810.SH,2024-12-05,10.77,50,278.01,40.58,237.43,36
603810.SH,2024-12-05,10.77,70,227.18,40.58,186.6,28
600749.SH,2024-12-05,11.47,30,249.63,45.25,204.38,34
600749.SH,2024-12-05,11.47,50,228.95,45.25,183.7,30
600749.SH,2024-12-05,11.47,70,208.58,45.25,163.33,26
001389.SZ,2024-12-05,41.72,30,473.52,91.87,381.65,58
001389.SZ,2024-12-05,41.72,50,446.15,91.87,354.27,53
001389.SZ,2024-12-05,41.72,70,392.74,91.87,300.87,43
688238.SH,2024-12-05,5.56,30,254.5,16.55,237.96,42
688238.SH,2024-12-05,5.56,50,232.91,16.55,216.37,38
688238.SH,2024-12-05,5.56,70,200.57,16.55,184.03,32
688569.SH,2024-12-05,22.36,30,98.98,-6.13,105.1,22
688569.SH,2024-12-05,22.36,50,79.6,-6.13,85.73,18
688569.SH,2024-12-05,22.36,70,60.96,-6.13,67.09,14
603029.SH,2024-12-05,18.72,30,211.67,-6.73,218.41,44
603029.SH,2024-12-05,18.72,50,179.77,-6.73,186.5,38
603029.SH,2024-12-05,18.72,70,119.65,-6.73,126.38,26
600821.SH,2024-12-05,5.42,30,81.74,-4.06,85.8,17
600821.SH,2024-12-05,5.42,50,81.74,-4.06,85.8,17
600821.SH,2024-12-05,5.42,70,70.94,-4.06,74.99,15
603778.SH,2024-12-05,3.9,30,267.35,219.23,48.12,49
603778.SH,2024-12-05,3.9,50,285.04,219.23,65.81,43
603778.SH,2024-12-05,3.9,70,288.3,219.23,69.07,33
300745.SZ,2024-12-05,19.06,30,210.68,29.01,181.66,41
300745.SZ,2024-12-05,19.06,50,206.81,29.01,177.8,37
300745.SZ,2024-12-05,19.06,70,182.05,29.01,153.03,30
301272.SZ,2024-12-05,36.99,30,217.78,2.7,215.08,42
301272.SZ,2024-12-05,36.99,50,173.2,2.7,170.5,34
301272.SZ,2024-12-05,36.99,70,133.02,2.7,130.32,26
300014.SZ,2024-12-06,48.36,30,276.03,43.2,232.83,44
300014.SZ,2024-12-06,48.36,50,256.5,43.2,213.31,40
300014.SZ,2024-12-06,48.36,70,207.75,43.2,164.55,30
688338.SH,2024-12-05,27.27,30,122.83,-7.41,130.24,30
688338.SH,2024-12-05,27.27,50,121.72,-7.41,129.12,28
688338.SH,2024-12-05,27.27,70,103.49,-7.41,110.89,24
688469.SH,2024-12-05,6.0,30,185.56,6.0,179.56,43
688469.SH,2024-12-05,6.0,50,188.07,6.0,182.07,41
688469.SH,2024-12-05,6.0,70,163.9,6.0,157.9,34
300645.SZ,2024-12-05,16.7,30,270.4,1.2,269.2,53
300645.SZ,2024-12-05,16.7,50,234.67,1.2,233.47,46
300645.SZ,2024-12-05,16.7,70,158.02,1.2,156.83,32
301372.SZ,2024-12-05,24.46,30,190.95,0.08,190.87,42
301372.SZ,2024-12-05,24.46,50,156.12,0.08,156.03,34
301372.SZ,2024-12-05,24.46,70,111.81,0.08,111.73,24
603129.SH,2024-12-05,147.09,30,412.02,92.15,319.87,55
603129.SH,2024-12-05,147.09,50,360.77,92.15,268.63,45
603129.SH,2024-12-05,147.09,70,313.78,92.15,221.64,35
603678.SH,2024-12-05,31.32,30,302.31,-0.86,303.17,54
603678.SH,2024-12-05,31.32,50,267.95,-0.86,268.81,48
603678.SH,2024-12-05,31.32,70,224.02,-0.86,224.88,40
600483.SH,2024-12-05,9.4,30,43.39,5.96,37.43,14
600483.SH,2024-12-05,9.4,50,44.44,5.96,38.48,12
600483.SH,2024-12-05,9.4,70,45.99,5.96,40.03,10
300950.SZ,2024-11-21,16.96,30,256.77,28.48,228.29,34
300950.SZ,2024-11-21,16.96,50,236.75,28.48,208.27,30
300950.SZ,2024-11-21,16.96,70,217.14,28.48,188.66,26
605228.SH,2024-12-05,10.61,30,263.21,32.23,230.98,40
605228.SH,2024-12-05,10.61,50,240.57,32.23,208.34,36
605228.SH,2024-12-05,10.61,70,182.09,32.23,149.86,26
600165.SH,2024-12-02,1.37,30,585.93,164.23,421.69,51
600165.SH,2024-12-02,1.37,50,559.9,164.23,395.66,46
600165.SH,2024-12-02,1.37,70,542.78,164.23,378.54,40
600583.SH,2024-12-05,5.19,30,131.99,2.31,129.68,29
600583.SH,2024-12-05,5.19,50,131.21,2.31,128.9,27
600583.SH,2024-12-05,5.19,70,117.76,2.31,115.45,23
600734.SH,2024-12-05,4.34,30,154.99,12.9,142.08,36
600734.SH,2024-12-05,4.34,50,119.05,12.9,106.15,28
600734.SH,2024-12-05,4.34,70,81.38,12.9,68.48,18
300850.SZ,2024-12-05,23.93,30,323.32,87.0,236.31,40
300850.SZ,2024-12-05,23.93,50,322.58,87.0,235.58,36
300850.SZ,2024-12-05,23.93,70,268.57,87.0,181.57,28
600745.SH,2024-12-03,36.92,30,238.57,-0.05,238.63,48
600745.SH,2024-12-03,36.92,50,208.26,-0.05,208.31,42
600745.SH,2024-12-03,36.92,70,151.39,-0.05,151.45,30
300821.SZ,2024-12-05,8.46,30,260.83,36.64,224.19,42
300821.SZ,2024-12-05,8.46,50,228.54,36.64,191.9,36
300821.SZ,2024-12-05,8.46,70,177.36,36.64,140.72,28
000505.SZ,2024-12-05,7.04,30,124.98,10.8,114.18,31
000505.SZ,2024-12-05,7.04,50,124.16,10.8,113.37,29
000505.SZ,2024-12-05,7.04,70,105.04,10.8,94.24,23
605259.SH,2024-12-05,15.2,30,197.14,35.66,161.48,28
605259.SH,2024-12-05,15.2,50,175.32,35.66,139.67,24
605259.SH,2024-12-05,15.2,70,155.3,35.66,119.64,20
300921.SZ,2024-12-05,17.1,30,388.45,30.0,358.45,54
300921.SZ,2024-12-05,17.1,50,331.56,30.0,301.56,46
300921.SZ,2024-12-05,17.1,70,280.38,30.0,250.38,38
600645.SH,2024-12-05,19.92,30,355.91,29.07,326.84,58
600645.SH,2024-12-05,19.92,50,329.22,29.07,300.16,52
600645.SH,2024-12-05,19.92,70,304.86,29.07,275.79,46
600114.SH,2024-11-21,16.23,30,316.4,80.41,236.0,43
600114.SH,2024-11-21,16.23,50,291.83,80.41,211.43,39
600114.SH,2024-11-21,16.23,70,231.81,80.41,151.4,27
300483.SZ,2024-12-05,10.23,30,197.25,37.63,159.62,38
300483.SZ,2024-12-05,10.23,50,206.93,37.63,169.3,36
300483.SZ,2024-12-05,10.23,70,217.09,37.63,179.46,34
688418.SH,2024-12-05,35.69,30,210.66,22.86,187.79,55
688418.SH,2024-12-05,35.69,50,187.38,22.86,164.52,47
688418.SH,2024-12-05,35.69,70,159.99,22.86,137.12,37
688349.SH,2024-12-05,32.4,30,134.1,-20.37,154.47,38
688349.SH,2024-12-05,32.4,50,118.65,-20.37,139.02,34
688349.SH,2024-12-05,32.4,70,85.85,-20.37,106.22,26
300165.SZ,2024-11-27,3.85,30,164.89,14.03,150.87,35
300165.SZ,2024-11-27,3.85,50,171.24,14.03,157.21,33
300165.SZ,2024-11-27,3.85,70,141.16,14.03,127.13,26
301303.SZ,2024-12-05,15.42,30,119.6,-4.6,124.21,26
301303.SZ,2024-12-05,15.42,50,99.64,-4.6,104.25,22
301303.SZ,2024-12-05,15.42,70,70.86,-4.6,75.46,16
300634.SZ,2024-12-05,25.13,30,266.85,-8.0,274.85,50
300634.SZ,2024-12-05,25.13,50,243.42,-8.0,251.42,46
300634.SZ,2024-12-05,25.13,70,195.83,-8.0,203.83,38
603609.SH,2024-12-05,8.5,30,99.15,-17.41,116.57,24
603609.SH,2024-12-05,8.5,50,79.48,-17.41,96.89,20
603609.SH,2024-12-05,8.5,70,60.94,-17.41,78.35,16
603158.SH,2024-12-05,8.22,30,303.98,19.22,284.76,46
603158.SH,2024-12-05,8.22,50,282.06,19.22,262.84,42
603158.SH,2024-12-05,8.22,70,212.52,19.22,193.3,32
002598.SZ,2024-12-05,11.74,30,207.68,-12.52,220.2,48
002598.SZ,2024-12-05,11.74,50,189.61,-12.52,202.13,44
002598.SZ,2024-12-05,11.74,70,162.77,-12.52,175.3,38
688518.SH,2024-12-05,20.35,30,192.22,6.93,185.29,40
688518.SH,2024-12-05,20.35,50,175.81,6.93,168.88,36
688518.SH,2024-12-05,20.35,70,143.48,6.93,136.55,28
601881.SH,2024-12-05,15.35,30,156.17,3.39,152.78,34
601881.SH,2024-12-05,15.35,50,142.87,3.39,139.48,30
601881.SH,2024-12-05,15.35,70,109.99,3.39,106.61,22
688249.SH,2024-12-05,28.84,30,164.7,23.09,141.61,41
688249.SH,2024-12-05,28.84,50,146.51,23.09,123.41,37
688249.SH,2024-12-05,28.84,70,131.12,23.09,108.03,31
300583.SZ,2024-12-05,23.83,30,121.33,-43.81,165.14,38
300583.SZ,2024-12-05,23.83,50,100.27,-43.81,144.08,34
300583.SZ,2024-12-05,23.83,70,67.41,-43.81,111.22,26
603709.SH,2024-12-05,11.73,30,261.64,52.34,209.3,47
603709.SH,2024-12-05,11.73,50,249.91,52.34,197.56,41
603709.SH,2024-12-05,11.73,70,225.94,52.34,173.6,33
600850.SH,2024-12-05,23.46,30,226.25,25.23,201.01,42
600850.SH,2024-12-05,23.46,50,193.15,25.23,167.92,35
600850.SH,2024-12-05,23.46,70,139.4,25.23,114.16,25
002498.SZ,2024-12-05,3.5,30,148.61,8.29,140.32,35
002498.SZ,2024-12-05,3.5,50,148.3,8.29,140.02,33
002498.SZ,2024-12-05,3.5,70,139.18,8.29,130.89,29
603058.SH,2024-11-21,10.25,30,169.28,-7.71,176.99,41
